@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
51,'2024/07/04 11:53:11:757',1,284.072998,158.401291,286.780609,191.601929,291.526367,224.450089,298.246338,259.114319,310.242035,296.529602,327.213562,331.714386,347.907471,363.45929,373.731201,389.484802,405.345215,403.778564,436.348602,395.77359,462.417877,372.611816,484.751862,343.869202,504.853699,312.371368,521.737183,278.85437,535.528564,247.307693,547.199585,217.208435,555.56073,186.141327,321.95343,125.565254,340.683167,111.711884,364.99054,106.538834,390.210663,110.35836,414.274048,119.401871,477.050049,124.943085,497.7771,119.05687,518.841003,117.982788,538.229004,123.173691,551.789673,135.399811,443.231354,163.643692,442.24939,191.603638,441.178558,219.397629,439.690033,246.629044,408.473877,251.964142,420.661591,259.514404,434.269897,264.098999,446.607391,262.271118,458.213226,257.260284,352.892853,157.626221,367.615051,149.037827,385.170868,149.964798,398.269684,160.014099,383.037933,163.402069,367.334564,162.861938,477.480682,166.480606,492.14093,158.829758,509.112854,160.01683,521.255005,170.884705,506.822815,174.42276,491.57431,172.2276,375.331116,291.322235,391.398804,283.859558,410.42041,280.078217,430.195953,285.980774,447.532776,283.78183,461.734833,290.824402,470.187195,301.166626,457.672455,315.445465,441.227448,324.559662,422.664093,327.488312,403.315155,320.222748,387.181946,307.802155,408.942963,292.089905,428.132721,297.271423,443.663452,295.839813,442.122375,304.561737,425.542603,308.430084,407.0448,301.036926,1
52,'2024/07/04 11:53:11:791',1,283.677795,159.854446,286.47876,192.8815,291.296936,225.550797,298.097168,259.981049,310.205566,297.04303,327.166107,331.894867,347.698578,363.460236,373.303223,389.429352,404.726501,403.683441,435.69751,395.845398,461.706421,372.769897,483.986206,344.131866,504.102173,312.843323,521.036926,279.517792,534.902649,248.03154,546.645691,217.922791,555.063477,186.838531,321.763184,125.613754,340.447815,111.773346,364.666382,106.569893,389.805237,110.296005,413.798645,119.234879,476.560944,124.885155,497.343567,119.094727,518.443298,118.142921,537.843262,123.477745,551.406494,135.83223,442.843109,163.51297,441.889557,191.483978,440.840149,219.288681,439.363281,246.540039,408.177765,251.911667,420.362579,259.449036,433.965302,264.013519,446.296844,262.214478,457.898346,257.222961,352.664764,157.500488,367.382935,148.989914,384.894409,149.904236,398.018188,159.866226,382.799957,163.128937,367.13092,162.594849,477.055267,166.383514,491.708832,158.839386,508.62558,160.071625,520.78479,170.865738,506.367096,174.22641,491.154907,172.009766,374.915009,291.104584,391.045715,283.660309,410.108063,279.96286,429.887482,285.850769,447.230164,283.706146,461.497009,290.709442,470.025421,301.040344,457.483368,315.485382,440.945374,324.716064,422.267883,327.620667,402.832001,320.327667,386.684906,307.76712,408.462738,291.989044,427.804688,297.175964,443.476959,295.812683,441.927032,304.636383,425.172699,308.474121,406.503113,301.040497,1
53,'2024/07/04 11:53:11:830',1,283.218842,160.613892,286.116425,193.646851,291.05957,226.33078,298.005402,260.757538,310.278259,297.765106,327.378082,332.534302,348.018219,364.007477,373.728699,389.842102,405.215607,403.93161,436.084137,395.954712,461.917114,372.802734,484.027008,344.157013,504.018066,312.921021,520.895569,279.692902,534.719238,248.290588,546.411133,218.254547,554.77887,187.250427,321.405426,125.676704,340.103516,111.886772,364.309326,106.732201,389.429565,110.475777,413.406281,119.422691,476.17981,124.893463,496.884857,119.003433,517.933472,117.924889,537.336975,123.103432,550.980469,135.325439,442.447479,163.474594,441.519226,191.456985,440.5,219.278976,439.059296,246.558029,407.921875,251.912689,420.108612,259.450439,433.719482,263.99826,446.077393,262.16391,457.683167,257.117859,352.310181,157.742325,367.016907,149.18631,384.545715,150.065338,397.679535,160.025177,382.457275,163.343185,366.778351,162.843018,476.804474,166.351776,491.435516,158.74678,508.372589,159.948502,520.558655,170.746506,506.143097,174.171646,490.917023,171.990585,374.978699,291.295471,390.976288,283.691925,409.98877,279.867096,429.784851,285.659058,447.12616,283.508392,461.379303,290.542206,469.833405,300.960693,457.379272,315.349792,440.947052,324.604034,422.328339,327.568115,402.911194,320.343109,386.782196,307.864075,408.518951,291.865723,427.762787,296.92804,443.333618,295.567596,441.782959,304.619293,425.145111,308.549713,406.583679,301.151672,1
54,'2024/07/04 11:53:11:858',1,283.095825,160.838638,286.023804,193.909363,290.996948,226.625305,297.97229,261.02005,310.274841,297.868591,327.438019,332.440308,348.144775,363.728668,373.878387,389.412811,405.37796,403.337463,436.242767,395.444946,462.071289,372.415314,484.114105,343.845062,503.968109,312.680084,520.682129,279.545868,534.35968,248.181656,545.94928,218.147125,554.21051,187.146591,321.035065,125.705025,339.715363,111.946404,363.868439,106.810074,388.924408,110.525826,412.834717,119.435577,475.58197,124.966866,496.23938,119.138557,517.244812,118.10923,536.614136,123.32209,550.243958,135.568604,441.969299,163.609772,441.088898,191.501068,440.112823,219.22818,438.717133,246.417816,407.602203,252.028885,419.808655,259.518036,433.424835,264.015472,445.776855,262.199158,457.371124,257.170654,351.650696,157.693954,366.428833,149.187576,383.998962,150.088638,397.181641,160.06958,381.898071,163.298248,366.166779,162.780624,476.227325,166.434357,490.878845,158.827209,507.846527,160.009552,520.112854,170.766083,505.667206,174.153152,490.402649,171.985672,374.811554,291.267456,390.8013,283.709015,409.756378,279.915588,429.465576,285.665527,446.724335,283.518127,460.970215,290.494751,469.496887,300.871429,457.101196,315.292084,440.698914,324.559174,422.113617,327.502167,402.703857,320.330658,386.596558,307.847534,408.107727,291.900635,427.468628,296.938049,443.173035,295.603394,441.67749,304.582245,424.904968,308.446594,406.206604,301.100983,1
55,'2024/07/04 11:53:11:893',1,282.811432,161.138412,285.830872,194.120895,290.895935,226.748611,297.920441,261.096161,310.217926,297.981842,327.304321,332.661011,347.897644,364.082489,373.544708,389.894196,404.977509,403.934448,435.804932,396.001312,461.586456,372.895508,483.591003,344.233368,503.433167,312.976898,520.153809,279.758179,533.870605,248.365524,545.524414,218.33786,553.862671,187.347275,320.772858,125.745895,339.461609,111.984718,363.634277,106.826965,388.727661,110.521149,412.682556,119.418594,475.114166,124.83358,495.817902,118.966599,516.866089,117.91584,536.278076,123.102127,549.965698,135.311096,441.713959,163.395813,440.86618,191.350739,439.922882,219.144897,438.556732,246.402237,407.481079,251.943237,419.659424,259.433899,433.247437,263.941132,445.564423,262.095551,457.124695,257.047272,351.478058,157.77507,366.175568,149.267395,383.681274,150.112305,396.86264,159.97525,381.645355,163.220703,365.97467,162.750122,475.983551,166.266235,490.606079,158.734543,507.515289,159.928421,519.737061,170.639923,505.329224,173.962097,490.11676,171.788818,374.516663,291.342163,390.503052,283.705048,409.503082,279.858307,429.29718,285.602142,446.628998,283.461792,460.905365,290.484863,469.403351,300.912048,456.932648,315.21524,440.503479,324.386383,421.927887,327.327484,402.538208,320.166016,386.397461,307.79425,407.930511,291.842285,427.29361,296.879364,442.979492,295.533081,441.45694,304.483795,424.718048,308.358643,406.043365,301.019012,1
56,'2024/07/04 11:53:11:926',1,282.910583,160.985672,285.892761,193.997391,290.90979,226.65062,297.930969,260.997955,310.247864,297.818787,327.404724,332.380035,348.132141,363.621033,373.887268,389.217896,405.371155,403.055664,436.15564,395.078674,461.886841,372.023163,483.843292,343.459869,503.617371,312.290161,520.264282,279.164246,533.85022,247.827423,545.343872,217.838928,553.528931,186.893555,320.394043,125.909966,339.024628,112.109451,363.170197,106.957787,388.22876,110.680099,412.142822,119.599007,474.865845,124.8927,495.490723,118.946373,516.489685,117.79425,535.882568,122.903618,549.54303,135.092804,441.284332,163.6754,440.441833,191.557907,439.506287,219.278473,438.153534,246.461319,406.991119,251.697372,419.264954,259.229614,432.960236,263.734467,445.398285,261.866852,457.059174,256.752075,351.034058,157.876572,365.766693,149.355408,383.311981,150.199478,396.513519,160.103943,381.25943,163.359787,365.550415,162.888046,475.629639,166.247192,490.25058,158.632675,507.212158,159.774002,519.514343,170.475708,505.080505,173.875443,489.819336,171.748672,374.670746,291.217834,390.512177,283.546631,409.397644,279.668854,429.093842,285.359863,446.332123,283.169495,460.557007,290.129608,469.011169,300.531372,456.704163,314.942841,440.398163,324.249481,421.8638,327.260681,402.499817,320.130524,386.440338,307.712982,407.841187,291.584503,427.147888,296.531311,442.799347,295.180939,441.294891,304.391998,424.577942,308.363892,405.953705,301.020264,1
57,'2024/07/04 11:53:11:959',1,282.527222,160.976471,285.559967,193.940735,290.631989,226.538269,297.730103,260.890869,310.121887,297.829834,327.236603,332.579834,347.84433,364.044067,373.478149,389.886108,404.888,403.957703,435.690613,395.888672,461.426483,372.68161,483.37146,343.912842,503.176147,312.54541,519.924438,279.260529,533.607483,247.862198,545.166321,217.863235,553.41687,186.905914,320.191895,126.012215,338.847046,112.106247,363.088318,106.852676,388.285065,110.538849,412.333832,119.486313,473.992767,124.775398,494.856079,118.844826,516.070251,117.798462,535.59729,123.124847,549.256104,135.535065,441.047729,163.344604,440.22641,191.287582,439.307281,219.071213,437.973389,246.314453,406.691681,251.43541,419.020172,259.051727,432.789185,263.606293,445.309784,261.697144,457.041168,256.50592,350.803436,157.863998,365.524963,149.404099,383.052002,150.187836,396.360291,159.88118,381.100555,163.066833,365.395599,162.652405,475.186737,166.062927,489.877228,158.690842,506.813721,159.905548,519.125854,170.532898,504.647247,173.684448,489.395691,171.488297,374.454437,291.261169,390.219482,283.487762,409.142487,279.582245,428.932983,285.297516,446.275604,283.108795,460.540161,290.106628,468.912079,300.581024,456.56842,314.96817,440.247559,324.276947,421.686493,327.331085,402.308655,320.145874,386.255524,307.724426,407.539093,291.438538,426.992676,296.418243,442.79361,295.06958,441.255096,304.502838,424.387115,308.575836,405.641449,301.093292,1
58,'2024/07/04 11:53:11:994',1,282.451721,160.444504,285.488098,193.576675,290.570801,226.354355,297.631897,260.846466,309.952301,297.836884,327.129578,332.557892,347.890503,363.920349,373.669708,389.622437,405.20871,403.477386,435.99234,395.322815,461.688354,372.092926,483.585114,343.363342,503.297455,312.033112,519.937866,278.843018,533.490723,247.534912,544.956482,217.621887,553.128784,186.749786,319.803558,125.84697,338.662628,111.997818,363.066406,106.850471,388.381348,110.641006,412.527069,119.712074,473.555664,124.823792,494.311523,118.833122,515.454407,117.680771,534.993835,122.781273,548.821899,134.965347,440.816681,163.283951,439.938019,191.221817,438.975372,219.003296,437.608917,246.252686,406.384003,251.467972,418.686188,259.042908,432.426147,263.565765,444.897644,261.688599,456.581116,256.533783,350.484619,157.748138,365.249786,149.380096,382.776031,150.204803,396.069977,159.929596,380.784698,163.001297,365.074829,162.559525,474.927185,166.084747,489.582397,158.675293,506.519501,159.821274,518.867004,170.406158,504.401459,173.588043,489.155487,171.427246,373.543274,291.154449,389.48938,283.459778,408.545807,279.577972,428.454834,285.262085,445.913788,283.115448,460.320984,290.111176,468.90036,300.59613,456.467896,315.096649,440.001251,324.453278,421.269409,327.482635,401.699341,320.295837,385.486084,307.776398,406.786255,291.446136,426.554077,296.429565,442.667755,295.121735,441.173096,304.656006,423.98642,308.681976,404.895691,301.196869,1
59,'2024/07/04 11:53:12:030',1,282.231323,160.952271,285.250854,193.927048,290.306732,226.540405,297.358795,260.868347,309.6716,297.71106,326.753113,332.333069,347.374298,363.662994,373.007477,389.389557,404.400543,403.369446,435.202606,395.368774,460.93045,372.246307,482.913727,343.646088,502.783691,312.472992,519.576111,279.350616,533.261841,248.030273,544.812805,218.066727,553.064392,187.148682,319.687897,125.883934,338.429626,112.014786,362.717896,106.835838,387.931793,110.581062,411.986084,119.585747,473.13028,124.809479,493.983124,118.79113,515.218933,117.650757,534.830872,122.839844,548.665649,135.160568,440.477386,163.33139,439.618866,191.242401,438.669678,218.995087,437.312317,246.214508,406.358276,251.42276,418.564056,258.964111,432.198517,263.470276,444.58432,261.583832,456.190216,256.444916,350.354919,157.730148,365.045227,149.208267,382.563049,150.023071,395.784363,159.854523,380.557678,163.077087,364.880157,162.634003,474.742737,166.008392,489.358368,158.472946,506.290955,159.637238,518.573425,170.311249,504.148376,173.611679,488.91803,171.459305,373.906647,291.235138,389.711823,283.488403,408.617462,279.546906,428.380554,285.214539,445.71225,283.055023,459.986359,290.075775,468.450409,300.533234,456.112854,314.972382,439.759705,324.305206,421.154236,327.33905,401.763153,320.181519,385.69397,307.745605,407.128479,291.478027,426.448334,296.400055,442.148926,295.073334,440.635345,304.410553,423.871368,308.424225,405.248077,301.03894,1
60,'2024/07/04 11:53:12:057',1,281.983765,163.049515,285.218781,196.05954,290.502777,228.720245,297.71814,262.975769,310.18219,299.509003,327.392517,333.797028,348.076385,364.889771,373.804993,390.352844,405.296173,403.933746,435.988983,395.94928,461.492523,372.833099,483.158844,344.237793,502.683533,313.203888,519.163879,280.302582,532.693359,249.079742,544.212769,219.125381,552.441406,188.219299,319.234955,126.081512,337.993286,112.113632,362.271149,106.870445,387.475128,110.513641,411.525848,119.427391,473.248016,124.515778,494.050018,118.58342,515.232422,117.519852,534.796814,122.803871,548.582764,135.254959,440.197968,163.191147,439.407684,191.07222,438.524567,218.796982,437.227692,246.014435,406.383087,251.671555,418.549469,259.113556,432.128418,263.532196,444.445313,261.673157,455.967773,256.567413,350.016693,157.851151,364.74411,149.282928,382.30307,150.072266,395.559021,159.953918,380.293121,163.146729,364.580719,162.723083,474.579437,165.983398,489.194824,158.360336,506.151703,159.518326,518.476624,170.23558,504.039612,173.511887,488.788879,171.386429,373.885223,291.368652,389.746857,283.571014,408.646606,279.613251,428.37674,285.14682,445.656555,283.033478,459.986938,290.00296,468.58197,300.490356,456.271881,314.933014,439.935333,324.27597,421.351868,327.27771,401.897186,320.257324,385.748932,307.883514,407.119293,291.621368,426.493561,296.426178,442.235321,295.149078,440.793396,304.341278,423.999237,308.250519,405.273041,301.041809,1
61,'2024/07/04 11:53:12:090',1,281.873779,162.341644,284.953186,195.268265,290.064423,227.839523,297.156738,262.017639,309.516602,298.512543,326.648499,332.799561,347.312622,363.871613,373.005554,389.359863,404.46051,403.084137,435.266418,395.346924,460.992065,372.496887,482.925873,344.120575,502.644257,313.152435,519.201782,280.169922,532.761536,248.789063,544.28833,218.658585,552.515015,187.579849,319.336212,125.91172,338.039154,112.064789,362.208405,106.873489,387.289124,110.507912,411.217682,119.367989,473.15625,124.574066,493.926941,118.595619,515.088501,117.485237,534.6651,122.670692,548.554077,134.994995,440.138702,163.224564,439.354187,191.154831,438.47879,218.925476,437.186859,246.180786,406.293427,251.7173,418.4617,259.109436,432.022491,263.506409,444.33252,261.687439,455.878693,256.656616,349.846954,157.919968,364.659088,149.442902,382.255524,150.273148,395.577454,160.105148,380.250458,163.223297,364.479431,162.781525,474.42395,166.138351,489.120544,158.564911,506.140015,159.718536,518.590942,170.343124,504.082031,173.602722,488.749115,171.476532,373.737518,291.422638,389.608368,283.61972,408.508545,279.656952,428.227234,285.231842,445.481445,283.138855,459.762177,290.17276,468.320526,300.663727,455.961731,315.073181,439.593903,324.380707,420.996735,327.334137,401.594116,320.282837,385.514587,307.898041,406.731964,291.648193,426.276672,296.480225,442.151611,295.266907,440.648407,304.481384,423.701782,308.336426,404.837555,301.086182,1
62,'2024/07/04 11:53:12:123',1,281.866425,160.575592,284.86142,193.527374,289.941895,226.114853,297.053864,260.504944,309.419312,297.58902,326.527618,332.557556,347.1651,364.236053,372.888794,390.236725,404.426361,404.391907,435.257721,396.317902,461.064972,373.160889,483.080475,344.3862,502.866974,312.887695,519.47821,279.372101,533.063232,247.774612,544.601013,217.617249,552.868958,186.519699,319.285339,126.147041,337.816925,112.308121,361.931946,107.047638,387.022705,110.653694,410.990448,119.476677,473.236542,124.688881,494.113403,118.732239,515.336731,117.641647,534.890686,122.895065,548.621704,135.214264,440.003082,163.341476,439.210327,191.293594,438.329529,219.085663,437.046173,246.332748,405.937195,251.625046,418.189301,259.108032,431.84079,263.598267,444.309784,261.688843,456.013702,256.572388,349.848053,158.100433,364.578369,149.554642,382.151001,150.344803,395.482391,160.059158,380.203949,163.318054,364.456177,162.937729,474.429657,166.06514,489.171478,158.590424,506.188568,159.790543,518.562744,170.447937,504.031525,173.692123,488.703888,171.528717,373.577881,291.64624,389.299133,283.699341,408.245392,279.651062,428.106659,285.350281,445.576416,283.143982,459.923401,290.256561,468.375214,300.837494,455.908813,315.164337,439.512817,324.406708,420.925293,327.469208,401.552429,320.33786,385.445618,308.020355,406.611969,291.65567,426.155579,296.622131,442.117889,295.243042,440.572083,304.541199,423.591309,308.570099,404.764954,301.161591,1
63,'2024/07/04 11:53:32:949',2,294.25531,172.919662,293.726257,201.914673,294.624725,230.830917,298.277771,259.797882,307.877869,288.275146,323.8172,314.265381,344.640503,336.671417,368.663116,355.48468,397.421387,365.461761,424.172119,365.62262,448.401123,354.151031,469.817596,337.718872,487.094635,316.424194,499.686798,291.032654,510.437073,263.914825,520.315125,236.284805,527.445618,207.869919,335.163879,127.471069,353.209961,115.778923,374.625427,112.487968,395.760773,117.161156,415.060608,126.674286,468.055878,134.805374,486.202118,130.310883,504.763275,130.793533,521.54834,137.705917,532.893982,151.286102,435.962891,180.302597,435.067474,202.741211,434.132599,225.04985,432.796478,247.145157,404.116333,255.690598,414.194275,261.646332,425.48584,265.071777,435.772858,265.023132,445.639679,262.16095,362.872253,167.322433,375.010925,160.826614,388.549225,163.747955,396.507935,174.987152,384.678741,177.300735,372.735291,175.153488,464.008453,185.023407,475.313782,176.478348,488.694733,176.940445,497.846161,186.342239,486.89035,191.673843,474.959259,190.363617,371.657623,288.640259,387.894806,283.769592,404.496918,280.350037,421.207458,284.690155,434.976837,285.281128,446.334076,293.193024,454.977661,302.183899,443.302277,312.733826,428.515259,318.966217,412.318817,319.055206,395.257111,313.197327,381.619537,302.364502,401.843384,290.706299,418.74765,293.418243,431.068848,295.67099,429.121307,304.963867,415.243195,305.161377,399.135742,299.993896,2
64,'2024/07/04 11:53:32:981',2,295.103821,172.225754,294.415741,201.191223,295.171844,230.081711,298.708588,259.078094,308.230042,287.702728,324.093719,313.89032,344.84433,336.503937,368.837158,355.514618,397.621704,365.670837,424.411499,365.835144,448.726807,354.356842,470.251678,337.885681,487.598145,316.458069,500.239777,290.888275,511.104523,263.651825,521.091431,235.933487,528.341675,207.421173,336.538605,127.25161,354.575317,115.626175,375.956543,112.37207,397.0448,117.076729,416.29129,126.610115,469.219513,134.890961,487.413971,130.44133,505.992889,130.981445,522.750977,137.968018,534.033325,151.583466,436.911072,180.159454,435.920563,202.591797,434.897583,224.896881,433.479218,246.983215,404.853638,255.595367,414.823608,261.523926,426.008301,264.960205,436.232971,264.954041,446.055664,262.173401,364.458527,167.237335,376.520752,160.817078,389.934906,163.773331,397.775543,174.93277,386.037445,177.258301,374.196594,175.098343,464.968323,185.084763,476.246246,176.648026,489.533386,177.17247,498.563171,186.552856,487.650177,191.848465,475.805115,190.505386,372.108246,288.521088,388.339844,283.702362,404.939087,280.293762,421.634766,284.713867,435.440704,285.347992,446.728241,293.363892,455.313263,302.37384,443.553589,312.780914,428.765564,318.907501,412.596466,318.950623,395.591217,313.03595,382.010742,302.207703,402.320129,290.676239,419.115448,293.437988,431.342621,295.718079,429.332245,304.928772,415.574097,305.09729,399.575928,299.883057,2
